"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","comparison"
40.3496626939678,3.52049460693465,2.50492012921222,1.40543188019405,0.15989289232266,0.221401642683945,"ERCC-00157","hypoglycemic_vs_control"
135.045044392997,4.21709136283204,1.79031843364733,2.35549792906996,0.0184979001449242,0.0384296534492905,"ERCC-00160","hypoglycemic_vs_control"
355.323663949133,1.29397429905765,1.29066940302446,1.00256060616719,0.316072910932618,0.393978673597876,"ERCC-00162","hypoglycemic_vs_control"
237.651603285634,2.70917444897445,2.28153994614578,1.1874323978202,0.235057107165757,0.306452474660939,"ERCC-00163","hypoglycemic_vs_control"
3812.77694532841,1.64483317517646,1.44057488750205,1.14178942687845,0.25354155828234,0.326249137468729,"ERCC-00165","hypoglycemic_vs_control"
36.3352488337024,3.0039013435087,1.99601549525734,1.50494890978861,0.132337212356181,0.189831278822881,"ERCC-00170","hypoglycemic_vs_control"
203045.780248855,3.76894804738662,0.876712268572737,4.29895666171339,1.71604020646694e-05,0.00011260564717657,"ERCC-00171","hypoglycemic_vs_control"
9.15915428937221,2.99881287210233,1.24421439856659,2.41020589020442,0.0159435202603381,0.0340695108733162,"ICR1","hypoglycemic_vs_control"
0.46033462043944,5.89010023794154,2.41770546725443,2.43623564479523,0.0148410128742934,0.0321419818803609,"IRT1","hypoglycemic_vs_control"
2.15941878712385,3.14683822706999,1.55035807769745,2.02974930265374,0.0423820286049463,0.0733615972233853,"LSR1","hypoglycemic_vs_control"
0.734398848444579,7.08861192124677,2.47832188513054,2.86024667085301,0.00423311605394355,0.0114661390100425,"NME1","hypoglycemic_vs_control"
3.83493120295372,2.40867747122353,0.982663100336803,2.45117321531456,0.0142391413379937,0.0310196791836131,"Q0158","hypoglycemic_vs_control"
0.0752123571563524,6.34793931132399,2.17216306399308,2.92240459132685,0.00347340018891658,0.00969060762570405,"RDN5-1","hypoglycemic_vs_control"
0.672848507604069,7.12196109132908,2.26516925901996,3.14411872886287,0.0016658783575799,0.00532148110778889,"RNA170","hypoglycemic_vs_control"
34.7779734019422,12.3576799160333,1.65397837233166,7.47148821457216,7.92928714846051e-14,2.18774564486827e-12,"RPR1","hypoglycemic_vs_control"
6.20071618757256,2.18083127465864,0.808688086915592,2.69675207282517,0.00700193804361413,0.0172418001140386,"RUF20","hypoglycemic_vs_control"
1.8250215370271,1.78069385266963,0.784226556637518,2.27063702140438,0.0231689603933243,0.0460892934450704,"RUF21","hypoglycemic_vs_control"
0.572649858045809,0,2.56313017102474,0,1,1,"RUF23","hypoglycemic_vs_control"
83.3581020467791,12.2758088040651,1.64847161015325,7.44678205463536,9.56444279646423e-14,2.62667938280675e-12,"SCR1","hypoglycemic_vs_control"
2.32738695592069,2.44793786942784,1.35478307707299,1.80688547919909,0.0707801370670181,0.111223251147431,"SRG1","hypoglycemic_vs_control"
5.05551685323474,1.94375239735986,0.848538917827168,2.29070506552272,0.0219804774607809,0.0442999385976582,"TLC1","hypoglycemic_vs_control"
60.1605772726925,1.39034121520505,0.970772603749823,1.4322007129523,0.152086387761735,0.21222687654731,"YAL001C","hypoglycemic_vs_control"
63.1997555322584,2.35077482286103,0.975335680991758,2.4102212896289,0.0159428472711333,0.0340695108733162,"YAL002W","hypoglycemic_vs_control"
282.861397687228,-0.297834695466095,0.661612007226874,-0.450165190795826,0.652591333531707,0.717149275752146,"YAL003W","hypoglycemic_vs_control"
584.896564185581,0.138185078216861,0.385431738515244,0.358520236940466,0.719954026165714,0.775503574036107,"YAL005C","hypoglycemic_vs_control"
46.7929729741463,-0.91757537872113,0.835666268951396,-1.09801653221269,0.272197270330416,0.346125232068602,"YAL007C","hypoglycemic_vs_control"
68.1074968223076,-0.268952197814113,0.972557870147215,-0.276541073872963,0.782132516729413,0.829687068891072,"YAL008W","hypoglycemic_vs_control"
11.0468706207267,0.369313140934071,1.25074189249728,0.295275262745606,0.767783611979096,0.816897044584229,"YAL009W","hypoglycemic_vs_control"
12.8735884643577,2.91501405619299,1.14621312746924,2.54316931671263,0.010985198298952,0.0250342667343001,"YAL010C","hypoglycemic_vs_control"
34.4221195423738,0.277048797224399,1.16117942349746,0.238592582350392,0.81142151746779,0.853279993196052,"YAL011W","hypoglycemic_vs_control"
1138.34746816377,1.53387655676897,0.629156886653894,2.43798739123199,0.0147692891528104,0.032021719025757,"YAL012W","hypoglycemic_vs_control"
69.3503727097428,-0.408569179108184,0.935709636042705,-0.436640987086658,0.66237173294075,0.725746050942839,"YAL013W","hypoglycemic_vs_control"
52.6131754087294,0.443827689438673,1.00120867413567,0.443291893991852,0.657554618193327,0.721667714176284,"YAL014C","hypoglycemic_vs_control"
34.1211728559558,-2.70839173298024,0.987290052891849,-2.74325840217589,0.00608327942725293,0.0153622875957703,"YAL015C","hypoglycemic_vs_control"
159.898000252077,-0.584211799210452,0.810179370017594,-0.721089453558617,0.470854479401698,0.547775793647945,"YAL016W","hypoglycemic_vs_control"
101.7817080972,-0.0134791080118105,0.87757443282845,-0.0153595040005518,0.987745370738774,0.997328602420835,"YAL017W","hypoglycemic_vs_control"
0.0118320299975264,7.31000818375673,3.41890069297926,2.13811655856746,0.0325072843362747,0.0601476015853967,"YAL018C","hypoglycemic_vs_control"
18.32328936949,0.542411365301686,0.819139167693506,0.662172420382464,0.507860727255991,0.584636102092478,"YAL019W","hypoglycemic_vs_control"
128.097217865221,6.4869417630845,1.00632716400095,6.44615587767081,1.14722673060626e-10,2.28367414964978e-09,"YAL020C","hypoglycemic_vs_control"
34.2019449830074,-1.16623894007022,0.954706130370968,-1.22156850466338,0.221870845026428,0.291956045407447,"YAL021C","hypoglycemic_vs_control"
36.1013482649779,0.964511199712671,1.0605931762831,0.909407321563999,0.363135158502069,0.441327137929578,"YAL022C","hypoglycemic_vs_control"
178.904108099505,-0.552579084570183,0.838700866575091,-0.658851214529786,0.509991316077177,0.586519675643625,"YAL023C","hypoglycemic_vs_control"
21.1281663001273,-10.0075984010881,1.16921664600675,-8.55923359906591,1.13620289671809e-17,3.80788451035689e-16,"YAL024C","hypoglycemic_vs_control"
